,date,prices_name,price,hub,hub2,unit,currency,price_type,products,source,product_type
885,2023-01-09,THE_TTF,0.6,THE VTP,TTF,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
886,2023-01-09,THE_TTF,0.65,THE VTP,TTF,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
887,2023-01-09,TTF,76.3,TTF,-,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
888,2023-01-09,TTF,73.7,TTF,-,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
889,2023-01-09,Czech VTP,83.39999999999999,Czech VTP,-,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
890,2023-01-09,Czech VTP,85.30000000000001,Czech VTP,-,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
891,2023-01-09,Czech Virtual Point_THE,1.0,Czech VTP,THE VTP,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
892,2023-01-09,Czech Virtual Point_THE,2.2,Czech VTP,THE VTP,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
893,2023-01-09,Austria VTP,82.1,Austria VTP,-,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
894,2023-01-09,Austria VTP,82.775,Austria VTP,-,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
895,2023-01-09,VTP_TTF,0.8,Austria VTP,TTF,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
896,2023-01-09,VTP_TTF,1.075,Austria VTP,TTF,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
897,2023-01-09,THE VTP,82.39999999999999,THE VTP,-,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
898,2023-01-09,THE VTP,83.10000000000001,THE VTP,-,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
899,2023-01-09,THE_TTF,1.1,THE VTP,TTF,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
900,2023-01-09,THE_TTF,1.4,THE VTP,TTF,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
901,2023-01-09,TTF,81.3,TTF,-,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
902,2023-01-09,TTF,81.7,TTF,-,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
903,2023-01-09,Czech VTP,76.75,Czech VTP,-,MWh,EUR,bid,2024,42 Financial Services,Year
904,2023-01-09,Czech VTP,79.275,Czech VTP,-,MWh,EUR,offer,2024,42 Financial Services,Year
905,2023-01-09,Czech Virtual Point_THE,1.0,Czech VTP,THE VTP,MWh,EUR,bid,2024,42 Financial Services,Year
906,2023-01-09,Czech Virtual Point_THE,2.5,Czech VTP,THE VTP,MWh,EUR,offer,2024,42 Financial Services,Year
907,2023-01-09,Austria VTP,76.05,Austria VTP,-,MWh,EUR,bid,2024,42 Financial Services,Year
908,2023-01-09,Austria VTP,77.3,Austria VTP,-,MWh,EUR,offer,2024,42 Financial Services,Year
909,2023-01-09,VTP_TTF,2.1,Austria VTP,TTF,MWh,EUR,bid,2024,42 Financial Services,Year
910,2023-01-09,VTP_TTF,2.8,Austria VTP,TTF,MWh,EUR,offer,2024,42 Financial Services,Year
911,2023-01-09,THE VTP,75.75,THE VTP,-,MWh,EUR,bid,2024,42 Financial Services,Year
912,2023-01-09,THE VTP,76.775,THE VTP,-,MWh,EUR,offer,2024,42 Financial Services,Year
913,2023-01-09,THE_TTF,1.8,THE VTP,TTF,MWh,EUR,bid,2024,42 Financial Services,Year
914,2023-01-09,THE_TTF,2.275,THE VTP,TTF,MWh,EUR,offer,2024,42 Financial Services,Year
915,2023-01-09,TTF,73.95,TTF,-,MWh,EUR,bid,2024,42 Financial Services,Year
916,2023-01-09,TTF,74.5,TTF,-,MWh,EUR,offer,2024,42 Financial Services,Year
917,2023-01-10,Czech VTP,67.89999999999999,Czech VTP,-,MWh,EUR,bid,DA,42 Financial Services,Daily
918,2023-01-10,Czech VTP,68.4,Czech VTP,-,MWh,EUR,offer,DA,42 Financial Services,Daily
919,2023-01-10,Czech Virtual Point_THE,0.5,Czech VTP,THE VTP,MWh,EUR,bid,DA,42 Financial Services,Daily
920,2023-01-10,Czech Virtual Point_THE,0.7,Czech VTP,THE VTP,MWh,EUR,offer,DA,42 Financial Services,Daily
921,2023-01-10,Austria VTP,69.02499999999999,Austria VTP,-,MWh,EUR,bid,DA,42 Financial Services,Daily
922,2023-01-10,Austria VTP,70.0,Austria VTP,-,MWh,EUR,offer,DA,42 Financial Services,Daily
923,2023-01-10,VTP_TTF,2.225,Austria VTP,TTF,MWh,EUR,bid,DA,42 Financial Services,Daily
924,2023-01-10,VTP_TTF,3.0,Austria VTP,TTF,MWh,EUR,offer,DA,42 Financial Services,Daily
925,2023-01-10,THE VTP,67.39999999999999,THE VTP,-,MWh,EUR,bid,DA,42 Financial Services,Daily
926,2023-01-10,THE VTP,67.7,THE VTP,-,MWh,EUR,offer,DA,42 Financial Services,Daily
927,2023-01-10,SK VTP_CEGH,1.1,Slovak VTP,Austria VTP,MWh,EUR,bid,DA,42 Financial Services,Daily
928,2023-01-10,SK VTP_CEGH,2.0,Slovak VTP,Austria VTP,MWh,EUR,offer,DA,42 Financial Services,Daily
929,2023-01-10,THE_TTF,0.6,THE VTP,TTF,MWh,EUR,bid,DA,42 Financial Services,Daily
930,2023-01-10,THE_TTF,0.7,THE VTP,TTF,MWh,EUR,offer,DA,42 Financial Services,Daily
931,2023-01-10,TTF,66.8,TTF,-,MWh,EUR,bid,DA,42 Financial Services,Daily
932,2023-01-10,TTF,67.0,TTF,-,MWh,EUR,offer,DA,42 Financial Services,Daily
933,2023-01-10,Czech Virtual Point_THE,0.95,Czech VTP,THE VTP,MWh,EUR,bid,BOM,42 Financial Services,Month
934,2023-01-10,Czech Virtual Point_THE,1.15,Czech VTP,THE VTP,MWh,EUR,offer,BOM,42 Financial Services,Month
935,2023-01-10,Czech VTP,70.895,Czech VTP,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
936,2023-01-10,Czech VTP,72.18,Czech VTP,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
937,2023-01-10,Czech Virtual Point_THE,0.6,Czech VTP,THE VTP,MWh,EUR,bid,FEB23,42 Financial Services,Month
938,2023-01-10,Czech Virtual Point_THE,1.1,Czech VTP,THE VTP,MWh,EUR,offer,FEB23,42 Financial Services,Month
939,2023-01-10,Austria VTP,70.57000000000001,Austria VTP,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
940,2023-01-10,Austria VTP,71.905,Austria VTP,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
941,2023-01-10,VTP_TTF,1.025,Austria VTP,TTF,MWh,EUR,bid,FEB23,42 Financial Services,Month
942,2023-01-10,VTP_TTF,1.6,Austria VTP,TTF,MWh,EUR,offer,FEB23,42 Financial Services,Month
943,2023-01-10,THE VTP,70.295,THE VTP,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
944,2023-01-10,THE VTP,71.08000000000001,THE VTP,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
945,2023-01-10,SK VTP_CEGH,0.3,Slovak VTP,Austria VTP,MWh,EUR,bid,FEB23,42 Financial Services,Month
946,2023-01-10,SK VTP_CEGH,1.9,Slovak VTP,Austria VTP,MWh,EUR,offer,FEB23,42 Financial Services,Month
947,2023-01-10,THE_TTF,0.75,THE VTP,TTF,MWh,EUR,bid,FEB23,42 Financial Services,Month
948,2023-01-10,THE_TTF,0.775,THE VTP,TTF,MWh,EUR,offer,FEB23,42 Financial Services,Month
949,2023-01-10,TTF,69.545,TTF,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
950,2023-01-10,TTF,70.305,TTF,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
951,2023-01-10,Czech VTP,71.825,Czech VTP,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
952,2023-01-10,Czech VTP,73.585,Czech VTP,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
953,2023-01-10,Czech Virtual Point_THE,0.6,Czech VTP,THE VTP,MWh,EUR,bid,MAR23,42 Financial Services,Month
954,2023-01-10,Czech Virtual Point_THE,0.9,Czech VTP,THE VTP,MWh,EUR,offer,MAR23,42 Financial Services,Month
955,2023-01-10,Austria VTP,71.08000000000001,Austria VTP,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
956,2023-01-10,Austria VTP,72.61,Austria VTP,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
957,2023-01-10,VTP_TTF,0.555,Austria VTP,TTF,MWh,EUR,bid,MAR23,42 Financial Services,Month
958,2023-01-10,VTP_TTF,1.4,Austria VTP,TTF,MWh,EUR,offer,MAR23,42 Financial Services,Month
959,2023-01-10,THE VTP,71.22500000000001,THE VTP,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
960,2023-01-10,THE VTP,72.68499999999999,THE VTP,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
961,2023-01-10,SK VTP_CEGH,0.5,Slovak VTP,Austria VTP,MWh,EUR,bid,MAR23,42 Financial Services,Month
962,2023-01-10,SK VTP_CEGH,2.0,Slovak VTP,Austria VTP,MWh,EUR,offer,MAR23,42 Financial Services,Month
963,2023-01-10,THE_TTF,0.7,THE VTP,TTF,MWh,EUR,bid,MAR23,42 Financial Services,Month
964,2023-01-10,THE_TTF,1.475,THE VTP,TTF,MWh,EUR,offer,MAR23,42 Financial Services,Month
965,2023-01-10,TTF,70.525,TTF,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
966,2023-01-10,TTF,71.21,TTF,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
967,2023-01-10,Czech VTP,72.8,Czech VTP,-,MWh,EUR,bid,APR23,42 Financial Services,Month
968,2023-01-10,Czech VTP,75.275,Czech VTP,-,MWh,EUR,offer,APR23,42 Financial Services,Month
969,2023-01-10,Czech Virtual Point_THE,0.0,Czech VTP,THE VTP,MWh,EUR,bid,APR23,42 Financial Services,Month
970,2023-01-10,Czech Virtual Point_THE,1.1,Czech VTP,THE VTP,MWh,EUR,offer,APR23,42 Financial Services,Month
971,2023-01-10,THE VTP,72.8,THE VTP,-,MWh,EUR,bid,APR23,42 Financial Services,Month
972,2023-01-10,THE VTP,74.17500000000001,THE VTP,-,MWh,EUR,offer,APR23,42 Financial Services,Month
973,2023-01-10,THE_TTF,1.05,THE VTP,TTF,MWh,EUR,bid,APR23,42 Financial Services,Month
974,2023-01-10,THE_TTF,1.15,THE VTP,TTF,MWh,EUR,offer,APR23,42 Financial Services,Month
975,2023-01-10,TTF,71.75,TTF,-,MWh,EUR,bid,APR23,42 Financial Services,Month
976,2023-01-10,TTF,73.025,TTF,-,MWh,EUR,offer,APR23,42 Financial Services,Month
977,2023-01-10,Czech VTP,73.49,Czech VTP,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
978,2023-01-10,Czech VTP,75.53,Czech VTP,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
979,2023-01-10,Czech Virtual Point_THE,0.5,Czech VTP,THE VTP,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
980,2023-01-10,Czech Virtual Point_THE,1.5,Czech VTP,THE VTP,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
981,2023-01-10,Austria VTP,73.945,Austria VTP,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
982,2023-01-10,Austria VTP,75.13499999999999,Austria VTP,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
983,2023-01-10,VTP_TTF,1.755,Austria VTP,TTF,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
984,2023-01-10,VTP_TTF,2.1,Austria VTP,TTF,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
985,2023-01-10,THE VTP,72.99,THE VTP,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
986,2023-01-10,THE VTP,74.03,THE VTP,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
987,2023-01-10,SK VTP_CEGH,0.5,Slovak VTP,Austria VTP,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
988,2023-01-10,THE_TTF,0.8,THE VTP,TTF,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
989,2023-01-10,THE_TTF,0.995,THE VTP,TTF,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
990,2023-01-10,TTF,72.19,TTF,-,MWh,EUR,bid,Q2/23,42 Financial Services,Quarter
991,2023-01-10,TTF,73.035,TTF,-,MWh,EUR,offer,Q2/23,42 Financial Services,Quarter
992,2023-01-10,Czech VTP,74.715,Czech VTP,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
993,2023-01-10,Czech VTP,76.585,Czech VTP,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
994,2023-01-10,Czech Virtual Point_THE,0.5,Czech VTP,THE VTP,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
995,2023-01-10,Czech Virtual Point_THE,1.5,Czech VTP,THE VTP,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
996,2023-01-10,Austria VTP,74.515,Austria VTP,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
997,2023-01-10,Austria VTP,75.92999999999999,Austria VTP,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
998,2023-01-10,VTP_TTF,1.0,Austria VTP,TTF,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
999,2023-01-10,VTP_TTF,1.645,Austria VTP,TTF,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1000,2023-01-10,THE VTP,74.215,THE VTP,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1001,2023-01-10,THE VTP,75.085,THE VTP,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1002,2023-01-10,THE_TTF,0.7,THE VTP,TTF,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1003,2023-01-10,THE_TTF,0.8,THE VTP,TTF,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1004,2023-01-10,TTF,73.515,TTF,-,MWh,EUR,bid,Q3/23,42 Financial Services,Quarter
1005,2023-01-10,TTF,74.285,TTF,-,MWh,EUR,offer,Q3/23,42 Financial Services,Quarter
1006,2023-01-10,Czech VTP,80.125,Czech VTP,-,MWh,EUR,bid,Q4/23,42 Financial Services,Quarter
1007,2023-01-10,Czech VTP,82.105,Czech VTP,-,MWh,EUR,offer,Q4/23,42 Financial Services,Quarter
1008,2023-01-10,Czech Virtual Point_THE,1.0,Czech VTP,THE VTP,MWh,EUR,bid,Q4/23,42 Financial Services,Quarter
1009,2023-01-10,Czech Virtual Point_THE,2.0,Czech VTP,THE VTP,MWh,EUR,offer,Q4/23,42 Financial Services,Quarter
1010,2023-01-10,Austria VTP,78.75,Austria VTP,-,MWh,EUR,bid,Q4/23,42 Financial Services,Quarter
1011,2023-01-10,Austria VTP,79.905,Austria VTP,-,MWh,EUR,offer,Q4/23,42 Financial Services,Quarter
1012,2023-01-10,VTP_TTF,1.125,Austria VTP,TTF,MWh,EUR,bid,Q4/23,42 Financial Services,Quarter
1013,2023-01-10,VTP_TTF,1.5,Austria VTP,TTF,MWh,EUR,offer,Q4/23,42 Financial Services,Quarter
1014,2023-01-10,THE VTP,79.125,THE VTP,-,MWh,EUR,bid,Q4/23,42 Financial Services,Quarter
1015,2023-01-10,THE VTP,80.105,THE VTP,-,MWh,EUR,offer,Q4/23,42 Financial Services,Quarter
1016,2023-01-10,THE_TTF,1.5,THE VTP,TTF,MWh,EUR,bid,Q4/23,42 Financial Services,Quarter
1017,2023-01-10,THE_TTF,1.7,THE VTP,TTF,MWh,EUR,offer,Q4/23,42 Financial Services,Quarter
1018,2023-01-10,TTF,77.625,TTF,-,MWh,EUR,bid,Q4/23,42 Financial Services,Quarter
1019,2023-01-10,TTF,78.405,TTF,-,MWh,EUR,offer,Q4/23,42 Financial Services,Quarter
1020,2023-01-10,Czech VTP,81.1,Czech VTP,-,MWh,EUR,bid,Q1/24,42 Financial Services,Quarter
1021,2023-01-10,Czech VTP,83.15,Czech VTP,-,MWh,EUR,offer,Q1/24,42 Financial Services,Quarter
1022,2023-01-10,Czech Virtual Point_THE,1.25,Czech VTP,THE VTP,MWh,EUR,bid,Q1/24,42 Financial Services,Quarter
1023,2023-01-10,Czech Virtual Point_THE,2.2,Czech VTP,THE VTP,MWh,EUR,offer,Q1/24,42 Financial Services,Quarter
1024,2023-01-10,Austria VTP,79.4,Austria VTP,-,MWh,EUR,bid,Q1/24,42 Financial Services,Quarter
1025,2023-01-10,Austria VTP,80.55,Austria VTP,-,MWh,EUR,offer,Q1/24,42 Financial Services,Quarter
1026,2023-01-10,VTP_TTF,0.4,Austria VTP,TTF,MWh,EUR,bid,Q1/24,42 Financial Services,Quarter
1027,2023-01-10,VTP_TTF,0.8,Austria VTP,TTF,MWh,EUR,offer,Q1/24,42 Financial Services,Quarter
1028,2023-01-10,THE VTP,79.85,THE VTP,-,MWh,EUR,bid,Q1/24,42 Financial Services,Quarter
1029,2023-01-10,THE VTP,80.95,THE VTP,-,MWh,EUR,offer,Q1/24,42 Financial Services,Quarter
1030,2023-01-10,THE_TTF,0.85,THE VTP,TTF,MWh,EUR,bid,Q1/24,42 Financial Services,Quarter
1031,2023-01-10,THE_TTF,1.2,THE VTP,TTF,MWh,EUR,offer,Q1/24,42 Financial Services,Quarter
1032,2023-01-10,TTF,79.0,TTF,-,MWh,EUR,bid,Q1/24,42 Financial Services,Quarter
1033,2023-01-10,TTF,79.75,TTF,-,MWh,EUR,offer,Q1/24,42 Financial Services,Quarter
1034,2023-01-10,Czech VTP,74.655,Czech VTP,-,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
1035,2023-01-10,Czech VTP,75.535,Czech VTP,-,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
1036,2023-01-10,Czech Virtual Point_THE,1.0,Czech VTP,THE VTP,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
1037,2023-01-10,Czech Virtual Point_THE,1.2,Czech VTP,THE VTP,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
1038,2023-01-10,Austria VTP,74.405,Austria VTP,-,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
1039,2023-01-10,Austria VTP,75.185,Austria VTP,-,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
1040,2023-01-10,VTP_TTF,1.5,Austria VTP,TTF,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
1041,2023-01-10,VTP_TTF,1.7,Austria VTP,TTF,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
1042,2023-01-10,THE VTP,73.655,THE VTP,-,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
1043,2023-01-10,THE VTP,74.335,THE VTP,-,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
1044,2023-01-10,MGP_VTP,-0.45,MGP,Austria VTP,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
1045,2023-01-10,MGP_VTP,1.25,MGP,Austria VTP,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
1046,2023-01-10,SK VTP_CEGH,0.5,Slovak VTP,Austria VTP,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
1047,2023-01-10,SK VTP_CEGH,2.0,Slovak VTP,Austria VTP,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
1048,2023-01-10,THE_TTF,0.75,THE VTP,TTF,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
1049,2023-01-10,THE_TTF,0.85,THE VTP,TTF,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
1050,2023-01-10,TTF,72.905,TTF,-,MWh,EUR,bid,Sum 2023,42 Financial Services,Season
1051,2023-01-10,TTF,73.485,TTF,-,MWh,EUR,offer,Sum 2023,42 Financial Services,Season
1052,2023-01-10,Czech VTP,80.675,Czech VTP,-,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
1053,2023-01-10,Czech VTP,82.365,Czech VTP,-,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
1054,2023-01-10,Czech Virtual Point_THE,1.0,Czech VTP,THE VTP,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
1055,2023-01-10,Czech Virtual Point_THE,2.0,Czech VTP,THE VTP,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
1056,2023-01-10,Austria VTP,79.4,Austria VTP,-,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
1057,2023-01-10,Austria VTP,80.115,Austria VTP,-,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
1058,2023-01-10,VTP_TTF,0.9,Austria VTP,TTF,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
1059,2023-01-10,VTP_TTF,1.1,Austria VTP,TTF,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
1060,2023-01-10,THE VTP,79.675,THE VTP,-,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
1061,2023-01-10,THE VTP,80.365,THE VTP,-,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
1062,2023-01-10,THE_TTF,1.175,THE VTP,TTF,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
1063,2023-01-10,THE_TTF,1.35,THE VTP,TTF,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
1064,2023-01-10,TTF,78.5,TTF,-,MWh,EUR,bid,Win 2023/2024,42 Financial Services,Season
1065,2023-01-10,TTF,79.015,TTF,-,MWh,EUR,offer,Win 2023/2024,42 Financial Services,Season
1066,2023-01-10,Czech VTP,74.8,Czech VTP,-,MWh,EUR,bid,2024,42 Financial Services,Year
1067,2023-01-10,Czech VTP,77.575,Czech VTP,-,MWh,EUR,offer,2024,42 Financial Services,Year
1068,2023-01-10,Czech Virtual Point_THE,1.0,Czech VTP,THE VTP,MWh,EUR,bid,2024,42 Financial Services,Year
1069,2023-01-10,Czech Virtual Point_THE,2.5,Czech VTP,THE VTP,MWh,EUR,offer,2024,42 Financial Services,Year
1070,2023-01-10,Austria VTP,74.0,Austria VTP,-,MWh,EUR,bid,2024,42 Financial Services,Year
1071,2023-01-10,Austria VTP,75.80499999999999,Austria VTP,-,MWh,EUR,offer,2024,42 Financial Services,Year
1072,2023-01-10,VTP_TTF,2.0,Austria VTP,TTF,MWh,EUR,bid,2024,42 Financial Services,Year
1073,2023-01-10,VTP_TTF,2.975,Austria VTP,TTF,MWh,EUR,offer,2024,42 Financial Services,Year
1074,2023-01-10,THE VTP,73.8,THE VTP,-,MWh,EUR,bid,2024,42 Financial Services,Year
1075,2023-01-10,THE VTP,75.075,THE VTP,-,MWh,EUR,offer,2024,42 Financial Services,Year
1076,2023-01-10,THE_TTF,1.8,THE VTP,TTF,MWh,EUR,bid,2024,42 Financial Services,Year
1077,2023-01-10,THE_TTF,2.245,THE VTP,TTF,MWh,EUR,offer,2024,42 Financial Services,Year
1078,2023-01-10,TTF,72.0,TTF,-,MWh,EUR,bid,2024,42 Financial Services,Year
1079,2023-01-10,TTF,72.83,TTF,-,MWh,EUR,offer,2024,42 Financial Services,Year
1080,2023-01-11,Czech VTP,64.25,Czech VTP,-,MWh,EUR,bid,DA,42 Financial Services,Daily
1081,2023-01-11,Czech VTP,64.69999999999999,Czech VTP,-,MWh,EUR,offer,DA,42 Financial Services,Daily
1082,2023-01-11,Czech Virtual Point_THE,0.45,Czech VTP,THE VTP,MWh,EUR,bid,DA,42 Financial Services,Daily
1083,2023-01-11,Czech Virtual Point_THE,0.725,Czech VTP,THE VTP,MWh,EUR,offer,DA,42 Financial Services,Daily
1084,2023-01-11,Austria VTP,66.7,Austria VTP,-,MWh,EUR,bid,DA,42 Financial Services,Daily
1085,2023-01-11,Austria VTP,67.125,Austria VTP,-,MWh,EUR,offer,DA,42 Financial Services,Daily
1086,2023-01-11,VTP_TTF,4.3,Austria VTP,TTF,MWh,EUR,bid,DA,42 Financial Services,Daily
1087,2023-01-11,VTP_TTF,4.7,Austria VTP,TTF,MWh,EUR,offer,DA,42 Financial Services,Daily
1088,2023-01-11,THE VTP,63.8,THE VTP,-,MWh,EUR,bid,DA,42 Financial Services,Daily
1089,2023-01-11,THE VTP,63.974999999999994,THE VTP,-,MWh,EUR,offer,DA,42 Financial Services,Daily
1090,2023-01-11,SK VTP_CEGH,1.1,Slovak VTP,Austria VTP,MWh,EUR,bid,DA,42 Financial Services,Daily
1091,2023-01-11,SK VTP_CEGH,2.0,Slovak VTP,Austria VTP,MWh,EUR,offer,DA,42 Financial Services,Daily
1092,2023-01-11,THE_TTF,1.4,THE VTP,TTF,MWh,EUR,bid,DA,42 Financial Services,Daily
1093,2023-01-11,THE_TTF,1.55,THE VTP,TTF,MWh,EUR,offer,DA,42 Financial Services,Daily
1094,2023-01-11,TTF,62.4,TTF,-,MWh,EUR,bid,DA,42 Financial Services,Daily
1095,2023-01-11,TTF,62.425,TTF,-,MWh,EUR,offer,DA,42 Financial Services,Daily
1096,2023-01-11,Czech Virtual Point_THE,0.75,Czech VTP,THE VTP,MWh,EUR,bid,BOM,42 Financial Services,Month
1097,2023-01-11,Czech Virtual Point_THE,1.15,Czech VTP,THE VTP,MWh,EUR,offer,BOM,42 Financial Services,Month
1098,2023-01-11,Czech VTP,66.1,Czech VTP,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1099,2023-01-11,Czech VTP,66.8,Czech VTP,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1100,2023-01-11,Czech Virtual Point_THE,0.7,Czech VTP,THE VTP,MWh,EUR,bid,FEB23,42 Financial Services,Month
1101,2023-01-11,Czech Virtual Point_THE,1.1,Czech VTP,THE VTP,MWh,EUR,offer,FEB23,42 Financial Services,Month
1102,2023-01-11,Austria VTP,66.1,Austria VTP,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1103,2023-01-11,Austria VTP,66.95,Austria VTP,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1104,2023-01-11,VTP_TTF,1.3,Austria VTP,TTF,MWh,EUR,bid,FEB23,42 Financial Services,Month
1105,2023-01-11,VTP_TTF,2.0,Austria VTP,TTF,MWh,EUR,offer,FEB23,42 Financial Services,Month
1106,2023-01-11,THE VTP,65.39999999999999,THE VTP,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1107,2023-01-11,THE VTP,65.7,THE VTP,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1108,2023-01-11,SK VTP_CEGH,0.3,Slovak VTP,Austria VTP,MWh,EUR,bid,FEB23,42 Financial Services,Month
1109,2023-01-11,SK VTP_CEGH,1.9,Slovak VTP,Austria VTP,MWh,EUR,offer,FEB23,42 Financial Services,Month
1110,2023-01-11,THE_TTF,0.6,THE VTP,TTF,MWh,EUR,bid,FEB23,42 Financial Services,Month
1111,2023-01-11,THE_TTF,0.75,THE VTP,TTF,MWh,EUR,offer,FEB23,42 Financial Services,Month
1112,2023-01-11,TTF,64.8,TTF,-,MWh,EUR,bid,FEB23,42 Financial Services,Month
1113,2023-01-11,TTF,64.95,TTF,-,MWh,EUR,offer,FEB23,42 Financial Services,Month
1114,2023-01-11,Czech VTP,66.79999999999998,Czech VTP,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1115,2023-01-11,Czech VTP,67.325,Czech VTP,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
1116,2023-01-11,Czech Virtual Point_THE,0.6,Czech VTP,THE VTP,MWh,EUR,bid,MAR23,42 Financial Services,Month
1117,2023-01-11,Czech Virtual Point_THE,0.9,Czech VTP,THE VTP,MWh,EUR,offer,MAR23,42 Financial Services,Month
1118,2023-01-11,Austria VTP,66.69999999999999,Austria VTP,-,MWh,EUR,bid,MAR23,42 Financial Services,Month
1119,2023-01-11,Austria VTP,67.32499999999999,Austria VTP,-,MWh,EUR,offer,MAR23,42 Financial Services,Month
